,Cash balance,Portfolio value,Total asset,Returns,Cum Returns,CumReturns
2014-08-06,29.31391500000973,247167.95137800003,247197.26529300003,-0.008375916523912785,,2.4719726529300003
2014-08-07,29.31391500000973,248515.18796500002,248544.50188000003,0.005450046485761639,,2.4854450188000006
2014-08-08,29.31391500000973,245863.99859999996,245893.31251499997,-0.010666859837760834,,2.45893312515
2014-08-11,29.31391500000973,248697.20716299998,248726.521078,0.01152210498944406,,2.4872652107800004
2014-08-12,29.31391500000973,247102.608571,247131.922486,-0.006411051724958372,,2.47131922486
2014-08-13,29.31391500000973,248559.14231700002,248588.45623200003,0.005893749910364399,,2.4858845623200008
2014-08-14,29.31391500000973,249342.848359,249372.162274,0.0031526244375104095,,2.4937216227400008
2014-08-15,29.31391500000973,250498.83140999998,250528.145325,0.004635573756343492,,2.5052814532500007
2014-08-18,29.31391500000973,249426.398756,249455.71267100002,-0.004280687316024934,,2.494557126710001
2014-08-19,29.31391500000973,250805.48763,250834.801545,0.005528391630055918,,2.508348015450001
2014-08-20,29.31391500000973,251429.635068,251458.948983,0.0024882808691442104,,2.514589489830001
2014-08-21,29.31391500000973,252804.56942599997,252833.88334099998,0.005467828301839228,,2.5283388334100008
2014-08-22,29.31391500000973,253519.548305,253548.86222,0.002827860212215816,,2.5354886222000013
2014-08-25,29.31391500000973,254814.667305,254843.98122000002,0.005107966127949837,,2.548439812200001
2014-08-26,29.31391500000973,255303.878756,255333.192671,0.001919650794411476,,2.5533319267100008
2014-08-27,29.31391500000973,255481.65233800004,255510.96625300005,0.0006962415663251953,,2.5551096625300014
2014-08-28,29.31391500000973,255910.27803400002,255939.59194900002,0.0016775236784771774,,2.5593959194900013
2014-08-29,29.31391500000973,257313.982679,257343.296594,0.005484515444877713,,2.5734329659400013
2014-09-02,29.31391500000973,258222.903049,258252.216964,0.0035319372294897455,,2.582522169640001
2014-09-03,29.31391500000973,258612.06334200004,258641.37725700004,0.0015069001055441067,,2.5864137725700016
2014-09-04,29.31391500000973,258721.015639,258750.329554,0.0004212485185295378,,2.5875032955400012
2014-09-05,29.31391500000973,258562.724184,258592.038099,-0.000611753636305834,,2.5859203809900015
2014-09-08,29.31391500000973,259599.035989,259628.349904,0.004007516289435298,,2.596283499040002
2014-09-09,29.31391500000973,258570.045002,258599.358917,-0.003963322908998479,,2.585993589170002
2014-09-10,29.31391500000973,258127.75989,258157.073805,-0.0017103101641561258,,2.5815707380500017
2014-09-11,29.31391500000973,255866.07388800004,255895.38780300005,-0.008760891067847831,,2.5589538780300023
2014-09-12,29.31391500000973,256481.938914,256511.252829,0.002406706237605416,,2.5651125282900016
2014-09-15,29.31391500000973,255194.47195699997,255223.78587199998,-0.00501914416151672,,2.5522378587200016
2014-09-16,29.31391500000973,253800.32371400003,253829.63762900003,-0.00546245420753666,,2.538296376290002
2014-09-17,29.31391500000973,256931.498024,256960.811939,0.012335731710638731,,2.569608119390002
2014-09-18,29.31391500000973,258340.90850399996,258370.22241899997,0.005484923826962973,,2.583702224190002
2014-09-19,29.31391500000973,261129.19049600002,261158.50441100003,0.010791808614377674,,2.611585044110002
2014-09-22,29.31391500000973,259811.566119,259840.880034,-0.005045305263834732,,2.598408800340002
2014-09-23,29.31391500000973,257859.692679,257889.006594,-0.007511802760768793,,2.578890065940002
2014-09-24,29.31391500000973,256858.17581599997,256887.48973099998,-0.00388351902327011,,2.5688748973100015
2014-09-25,29.31391500000973,258940.700947,258970.014862,0.008106759629208593,,2.5897001486200018
2014-09-26,29.31391500000973,255374.313572,255403.62748700002,-0.013771429780781608,,2.554036274870002
2014-09-29,29.31391500000973,255089.60680100002,255118.92071600002,-0.0011147326833268467,,2.551189207160002
2014-09-30,29.31391500000973,256627.57630500002,256656.89022000003,0.006028441558484365,,2.566568902200002
2014-10-01,29.31391500000973,255245.04325,255274.357165,-0.005386697601669543,,2.5527435716500015
2014-10-02,29.31391500000973,253498.43743100003,253527.75134600003,-0.006842073126330561,,2.535277513460002
2014-10-03,29.31391500000973,254475.75717300002,254505.07108800003,0.0038548826975008943,,2.545050710880002
2014-10-06,29.31391500000973,257119.99488800002,257149.30880300002,0.010389725060078181,,2.5714930880300013
2014-10-07,29.31391500000973,254451.170155,254480.48407,-0.01037850245611427,,2.5448048407000012
2014-10-08,29.31391500000973,252511.969157,252541.28307200002,-0.007620234632478073,,2.5254128307200014
2014-10-09,29.31391500000973,257162.07982600003,257191.39374100004,0.01841326935713017,,2.5719139374100015
2014-10-10,29.31391500000973,253819.10547100002,253848.41938600002,-0.012998002407368592,,2.5384841938600013
2014-10-13,29.31391500000973,253143.32108899998,253172.63500399998,-0.002662157139424415,,2.531726350040001
2014-10-14,29.31391500000973,250368.245149,250397.559064,-0.010961200210110156,,2.503975590640001
2014-10-15,29.31391500000973,245806.754073,245836.067988,-0.018216994978110468,,2.458360679880001
2014-10-16,29.31391500000973,243786.51490699998,243815.82882199998,-0.00821783061588277,,2.438158288220001
2014-10-17,29.31391500000973,247276.24088,247305.554795,0.01431295904724772,,2.4730555479500014
2014-10-20,29.31391500000973,250416.549217,250445.863132,0.01269809058515925,,2.5044586313200012
2014-10-21,29.31391500000973,253745.960957,253775.274872,0.013293937852929094,,2.5377527487200013
2014-10-22,29.31391500000973,258108.724355,258138.03827000002,0.01719144388751226,,2.5813803827000013
2014-10-23,29.31391500000973,257047.313083,257076.626998,-0.004111797234973347,,2.570766269980001
2014-10-24,29.31391500000973,256802.5541,256831.86801500001,-0.0009520857102340852,,2.5683186801500013
2014-10-27,29.31391500000973,258424.082376,258453.396291,0.006313578951601562,,2.5845339629100015
2014-10-28,29.31391500000973,260048.921405,260078.23532,0.006286777625357898,,2.600782353200002
2014-10-29,29.31391500000973,263022.721354,263052.035269,0.011434251487214997,,2.6305203526900014
2014-10-30,29.31391500000973,262380.96401999996,262410.27793499996,-0.002439659261118221,,2.624102779350001
2014-10-31,29.31391500000973,267021.979306,267051.293221,0.01768610331318521,,2.6705129322100016
2014-11-03,29.31391500000973,267436.267557,267465.581472,0.0015513433618055128,,2.6746558147200012
2014-11-04,29.31391500000973,267318.58939700003,267347.90331200004,-0.00043997496557246496,,2.673479033120002
2014-11-05,29.31391500000973,270118.713108,270148.027023,0.010473707391421616,,2.7014802702300016
2014-11-06,29.31391500000973,270801.62882000004,270830.94273500005,0.0025279315178634576,,2.7083094273500024
2014-11-07,29.31391500000973,269673.827927,269703.141842,-0.004164224669496286,,2.697031418420002
2014-11-10,29.31391500000973,269363.128517,269392.442432,-0.0011520051560319766,,2.6939244243200022
2014-11-11,29.31391500000973,271448.852424,271478.166339,0.007742325241831827,,2.7147816633900024
2014-11-12,29.31391500000973,269679.416015,269708.72993000003,-0.0065177853263913565,,2.697087299300003
2014-11-13,29.31391500000973,272364.41568,272393.729595,0.009955182636085969,,2.723937295950002
2014-11-14,29.31391500000973,273857.486989,273886.800904,0.00548129838091338,,2.7388680090400026
2014-11-17,29.31391500000973,272502.01695099997,272531.330866,-0.004949015555061886,,2.7253133086600023
2014-11-18,29.31391500000973,274784.51554099994,274813.82945599995,0.008375178673024841,,2.748138294560002
2014-11-19,29.31391500000973,275507.194674,275536.50858900003,0.0026297043872596237,,2.755365085890003
2014-11-20,29.31391500000973,274039.589413,274068.903328,-0.005326355002883365,,2.7406890332800025
2014-11-21,29.31391500000973,277021.081588,277050.395503,0.010878622633928803,,2.770503955030003
2014-11-24,29.31391500000973,274919.72761400003,274949.04152900004,-0.007584735514218788,,2.749490415290003
2014-11-25,29.31391500000973,275323.757321,275353.071236,0.0014694712327532056,,2.7535307123600026
2014-11-26,29.31391500000973,276266.11787899997,276295.431794,0.0034223716981616192,,2.7629543179400025
2014-11-28,29.31391500000973,278484.58904,278513.902955,0.008029344338396749,,2.785139029550003
2014-12-01,29.31391500000973,279755.620732,279784.934647,0.004563620266401447,,2.797849346470003
2014-12-02,29.31391500000973,279357.635144,279386.949059,-0.0014224696855179575,,2.7938694905900032
2014-12-03,29.31391500000973,279250.52597,279279.839885,-0.00038337214519412743,,2.792798398850003
2014-12-04,29.31391500000973,277858.782382,277888.096297,-0.0049833299409405285,,2.7788809629700033
2014-12-05,29.31391500000973,277769.49761099997,277798.811526,-0.0003212975733390966,,2.777988115260003
2014-12-08,29.31391500000973,278176.901464,278206.215379,0.0014665428219871046,,2.782062153790003
2014-12-09,29.31391500000973,275099.834159,275129.148074,-0.011060383035684795,,2.7512914807400035
2014-12-10,29.31391500000973,276994.96904,277024.282955,0.006888164682901099,,2.7702428295500034
2014-12-11,29.31391500000973,274966.21603999997,274995.529955,-0.007323376053389397,,2.7499552995500034
2014-12-12,29.31391500000973,274380.79966,274410.113575,-0.0021288214397366945,,2.744101135750004
2014-12-15,29.31391500000973,273399.886851,273429.200766,-0.0035746233847605557,,2.7342920076600037
2014-12-16,29.31391500000973,269329.60669299995,269358.92060799996,-0.014886047820047543,,2.693589206080003
2014-12-17,29.31391500000973,267488.591957,267517.90587200003,-0.006834801430909976,,2.675179058720004
2014-12-18,29.31391500000973,276500.11686,276529.430775,0.03368568871540045,,2.765294307750004
2014-12-19,29.31391500000973,279925.381445,279954.69536,0.012386618579441455,,2.799546953600004
2014-12-22,29.31391500000973,279896.19003199995,279925.50394699996,-0.00010427191786344103,,2.7992550394700033
2014-12-23,29.31391500000973,283119.94056799996,283149.25448299997,0.011516458809735175,,2.8314925448300032
2014-12-24,29.31391500000973,282858.898091,282888.212006,-0.0009219253551510098,,2.8288821200600034
2014-12-26,29.31391500000973,282323.265433,282352.579348,-0.001893442834544956,,2.8235257934800035
2014-12-29,29.31391500000973,281914.01566699997,281943.329582,-0.0014494281119905583,,2.8194332958200032
2014-12-30,29.31391500000973,281957.760483,281987.074398,0.00015515464070348095,,2.8198707439800037
2014-12-31,29.31391500000973,283149.01772500004,283178.33164000005,0.004224510093390643,,2.831783316400004
2015-01-02,29.31391500000973,279691.946018,279721.259933,-0.012208108180377764,,2.797212599330004
2015-01-05,29.31391500000973,277634.444314,277663.758229,-0.0073555428160619885,,2.776637582290004
2015-01-06,29.31391500000973,275652.76578099997,275682.079696,-0.0071369722344739595,,2.756820796960003
2015-01-07,29.31391500000973,275757.608397,275786.922312,0.00038030261566390777,,2.7578692231200037
2015-01-08,29.31391500000973,279855.849306,279885.163221,0.014860171304147629,,2.7988516322100034
2015-01-09,29.31391500000973,284091.979968,284121.29388300003,0.015135245517302165,,2.8412129388300036
2015-01-12,29.31391500000973,281687.49255,281716.80646500003,-0.008462890567400239,,2.8171680646500037
2015-01-13,29.31391500000973,283055.69133500004,283085.00525000005,0.004856645942314497,,2.830850052500004
2015-01-14,29.31391500000973,275580.33503300004,275609.64894800005,-0.02640675473219889,,2.7560964894800044
2015-01-15,29.31391500000973,276625.329056,276654.642971,0.0037915727079538275,,2.766546429710004
2015-01-16,29.31391500000973,276399.739571,276429.053486,-0.0008154191181373172,,2.7642905348600038
2015-01-20,29.31391500000973,279371.175506,279400.489421,0.01074936189784581,,2.7940048942100035
2015-01-21,29.31391500000973,279898.813149,279928.127064,0.0018884635602944844,,2.7992812706400034
2015-01-22,29.31391500000973,281130.491322,281159.805237,0.004399980044586194,,2.8115980523700035
2015-01-23,29.31391500000973,285239.08587899996,285268.39979399997,0.014613022489244898,,2.8526839979400034
2015-01-26,29.31391500000973,282326.977643,282356.291558,-0.010208309921823977,,2.823562915580004
2015-01-27,29.31391500000973,279927.846541,279957.160456,-0.008496821830184742,,2.799571604560004
2015-01-28,29.31391500000973,279808.592231,279837.906146,-0.0004259734232400225,,2.798379061460004
2015-01-29,29.31391500000973,275536.10181799997,275565.415733,-0.015267732923826882,,2.755654157330003
2015-01-30,29.31391500000973,275647.126422,275676.440337,0.0004028974525149831,,2.7567644033700036
2015-02-02,29.31391500000973,271759.93344,271789.247355,-0.014100562881790402,,2.7178924735500036
2015-02-03,29.31391500000973,275449.151432,275478.465347,0.013573818787544933,,2.754784653470004
2015-02-04,29.31391500000973,276370.070802,276399.384717,0.003342981342806528,,2.7639938471700036
2015-02-05,29.31391500000973,279458.349858,279487.663773,0.01117324866392888,,2.7948766377300034
2015-02-06,29.31391500000973,280756.358721,280785.67263600003,0.004644243847750973,,2.807856726360004
2015-02-09,29.31391500000973,279216.398965,279245.71288,-0.005484467001264592,,2.7924571288000037
2015-02-10,29.31391500000973,280390.482228,280419.796143,0.004204480888501783,,2.804197961430004
2015-02-11,29.31391500000973,282097.502336,282126.816251,0.006087373757056369,,2.821268162510004
2015-02-12,29.31391500000973,279032.64579,279061.959705,-0.010863400320206607,,2.790619597050004
2015-02-13,29.31391500000973,276684.83067600004,276714.14459100005,-0.008413239541791517,,2.7671414459100045
2015-02-17,29.31391500000973,273611.00081,273640.314725,-0.011108322165978679,,2.7364031472500043
2015-02-18,29.31391500000973,276009.802853,276039.116768,0.008766259625927919,,2.760391167680004
2015-02-19,29.31391500000973,275366.391764,275395.705679,-0.0023308692497402417,,2.753957056790004
2015-02-20,29.31391500000973,273048.62217999995,273077.93609499995,-0.008416142794549053,,2.7307793609500033
2015-02-23,29.31391500000973,278686.01479,278715.328705,0.020643896356528968,,2.7871532870500038
